item_id,item_name,brand,l1_category,l2_category,l3_category,pack_type,combo_size,storage_requirement_type,mrp
881896,Park Avenue Luxury Men Perfume Gift Set 4 x 20 ml for Men,Park Avenue,Bath Body and Hair,Perfumes, Deos and Talc,Perfumes,Bottle,1.0,Ambient,679.0
96239,Chemist at Play 5% AHA Underarm Roll On | Lactic Acid Deodrants | Aqua Fragrance,Chemist at Play,Bath Body and Hair,Perfumes, Deos and Talc,Roll Ons,Pack,1.0,Ambient,399.0
685912,Skinn by Titan Tales Ibiza + Nude,Skinn by Titan,Beauty and Grooming,Gift Packs,Perfumes,NULL,NULL,Ambient,1790.0
452924,UpUrFit Cryo Cooling Spray | Instant Pain Relief | Ice Pack Effect,UpUrFit,Hygiene and Wellness,Wound Care and Pain Relief,Pain Relief,NULL,1.0,Ambient,649.0
299247,Streax Root Touch Up Powder, Black, Covers Grey Hair & Bald Patches Instantly,Streax,Beauty and Grooming,Hair Colour,Powder Hair Colour,NULL,NULL,Ambient,545.0
597153,BRYAN & CANDY Strawberry Bath Tub kit | Gift Set,BRYAN & CANDY,Bath Body and Hair,Gift Packs,Personal Care Gift,Pack,1.0,Ambient,1600.0
194761,He 4-in-1 gift set for Men.Complete Face & Body kit | Best Gift For Men,He,Bath Body and Hair,Gift Packs,Personal Care Gift,Box,1.0,Ambient,1338.0
966313,Love Earth lipstick-Spanish Coffee,Love Earth,Beauty and Grooming,Face and Lip Care,Lipstick,NULL,1.0,Ambient,897.0
65953,Streax Hair Colour Highlighting Kit, Mocha Brown | For Women I Rich, Vibrant, DIY Application,Streax,Beauty and Grooming,Hair Colour,Creme Hair Colour,Pack,1.0,Ambient,390.0
905472,Cathy Doll Cc Lip Serum Citrus,Cathy Doll,Beauty and Grooming,Face and Lip Care,Lip Balm,Packet,1.0,Ambient,750.0
324630,CHOSEN SAFESCREEN NEXGEN SPF 60+ Sunscreen | 10-Hr Water Resistant | Sensitive Skin,CHOSEN,Beauty and Grooming,Body Lotion,Sunscreen,NULL,NULL,Ambient,850.0
83816,Streax Insta Shampoo Hair Colour For Women And Men, Natural Black,Streax,Beauty and Grooming,Hair Colour,Hair Colour,Pack,1.0,Ambient,20.0
423189,Bare Necessities Diwali Gratitude Gift Set for Men & Women | Festive Gift Box,Bare Necessities,Bath Body and Hair,Gift Packs,Personal Care Gift,NULL,NULL,Ambient,1519.0
503355,Secret Alchemist Rose Oud Floral Woody Perfume | Long Lasting | For Him & Her,Secret Alchemist,Bath Body and Hair,Perfumes, Deos and Talc,Perfumes,NULL,NULL,Ambient,1299.0
34595,Beardo Whisky Smoke Eau De Perfume,Beardo,Bath Body and Hair,Perfumes, Deos and Talc,Perfumes,Box,1.0,Ambient,399.0
84899,Streax Hair Colour Highlighting Kit, Latte Brown | For Women I Rich, Vibrant, DIY Application,Streax,Beauty and Grooming,Hair Colour,Creme Hair Colour,Pack,1.0,Ambient,390.0
453644,Jaguar Classic Gold Eau de Toilette,Jaguar,Bath Body and Hair,Perfumes, Deos and Talc,Perfumes,Bottle,1.0,Ambient,4100.0
783056,He 3-in-1 gift set for Men.Complete Face, Body & hair kit | Best Gift For Men,He,Bath Body and Hair,Gift Packs,Personal Care Gift,Box,1.0,Ambient,723.0
723600,Vembley Short Length Oval Shaped Gradient Pink Artificial Reusable Press On Nails,Vembley,Beauty and Grooming,Nail Makeup,Press on nails,NULL,NULL,Ambient,1499.0
126784,Park Avenue Luxury Men Perfume Gift Set 4 X 20 Ml For Men & Cinthol Cool Foaming Body Wash, Glycerin Shower Gel,Park Avenue,Bath Body and Hair,Gift Packs,Personal Care Gift,Pack,NULL,Ambient,799.0
703629,MyORL-Care MyTCleaner – Single Handed Premium Stainless Steel Tongue Cleaner,MyORL-Care,Hygiene and Wellness,Oral Care,Floss and Tongue Cleaner,NULL,NULL,Ambient,250.0
899149,BRYAN & CANDY Cocoa Shea Heart Kit Gift Set For Women and Men,BRYAN & CANDY,Bath Body and Hair,Gift Packs,Personal Care Gift,Pack,1.0,Ambient,900.0
34527,Bella Vita Luxury Luxury Perfumes Gift Set for Men 4,Bella Vita Luxury,Bath Body and Hair,Perfumes, Deos and Talc,Perfumes,Box,1.0,Ambient,849.0
350836,The Body Shop Hibiscus Shower Gel, Body Lotion & Body Mist Gift Set of 3,The Body Shop,Beauty and Grooming,Gift Packs,Gift Packs,Bottle,1.0,Ambient,885.0
626702,Namyaa Gold Honey Wax 600gm | Pack of 1,Namyaa,Beauty and Grooming,Hair Removal,Chocolate Wax,NULL,NULL,Ambient,250.0
993453,CHOSEN Morning Lark® Caffeine + OptiMSM® Hair Growth Serum | Boosts Hair Growth, Thickens Strands, Safe & Natural,CHOSEN,Bath Body and Hair,Hair Oil and Serum,Hair Serum,NULL,NULL,Ambient,1430.0
169227,Streax Root Touch Up Powder, Brown, Covers Grey Hair & Bald Patches Instantly,Streax,Beauty and Grooming,Hair Colour,Powder Hair Colour,NULL,NULL,Ambient,545.0
206935,BRYAN & CANDY Strawberry Heart kit Combo ,Gift Set For Women and Men,BRYAN & CANDY,Bath Body and Hair,Gift Packs,Personal Care Gift,Pack,1.0,Ambient,900.0
98811,Hyphen 0.1% Retinal Reset Serum Pro,Hyphen,Beauty and Grooming,Face Cream,Face Care,Pack,1.0,Ambient,649.0
140267,The Body Shop Black Grape Shower Gel, Body Lotion & Body Mist Gift Set of 3,The Body Shop,Beauty and Grooming,Gift Packs,Gift Packs,Bottle,1.0,Ambient,885.0
96586,Streax Hair Colour Highlighting Kit, Vibrant Blonde| For Women I Rich, Vibrant, DIY Application,Streax,Beauty and Grooming,Hair Colour,Creme Hair Colour,Pack,1.0,Ambient,390.0
704892,WishCare Hair Growth Serum Concentrate - In-Vivo Tested-Resdensyl, Anagain, Caffeine, Biotin,WishCare,Bath Body and Hair,Hair Oil and Serum,Hair Serum,NULL,NULL,Ambient,549.0
801458,L'Oreal Paris With Love From Paris Gift Box,L'Oreal Paris,Beauty and Grooming,Gift Packs,Skincare,NULL,NULL,Ambient,1697.0
364567,Chemist at Play Brightening Body Wash With 2% Vitamin C + Niacinamide + Hyaluronic Acid For Dry Skin,Chemist at Play,Bath Body and Hair,Shower Gel,Body Wash,NULL,NULL,Ambient,699.0
305909,Engage Vibes Perfume Spray Set for Men, Travel Sized, Assorted Pack,Engage,Bath Body and Hair,Perfumes, Deos and Talc,Perfumes,Box,1.0,Ambient,699.0
72085,Streax Hair Colour Highlighting Kit, Soft Blonde| For Women I Rich, Vibrant, DIY Application,Streax,Beauty and Grooming,Hair Colour,Creme Hair Colour,Pack,1.0,Ambient,390.0
629388,ACE Blend Men’s Methylated Multivitamin Capsules,Ace Blend,Hygiene and Wellness,Vitamins and Digestives,Multivitamin Supplements,NULL,NULL,Ambient,1199.0
154646,UpUrFit Thermo Gel - Pre Workout Warm Up Gel for Muscle Activation,UpUrFit,Hygiene and Wellness,Wound Care and Pain Relief,Topical Pain Relief,Pack,1.0,Ambient,599.0
485974,RENEE Pink Therapy Hydrolyzed Collagen Overnight Sleep Jelly Mask,RENEE,Beauty and Grooming,Face and Lip Care,Face Care,NULL,NULL,Ambient,750.0
560997,Bombay Shaving Company Natural Antiseptic & Astringent Alum or Fitkari Bar (100g),Bombay Shaving Company,Beauty and Grooming,Shaving Needs,Shaving Kit,NULL,NULL,Ambient,398.0
900021,Nuzzle Water-Based Lubricant (Strawberry),Nuzzle,Hygiene and Wellness,Sexual Wellness,Lubricant,NULL,NULL,Ambient,799.0
97118,Carlton London Men Iconic Gift Set Eau de Parfum,Carlton London,Bath Body and Hair,Perfumes, Deos and Talc,Perfumes,Bottle,1.0,Ambient,1790.0
29062,Evereve Period Panties, M-L 5s (Buy 1 Get 1 Free),Evereve,Hygiene and Wellness,Feminine Hygiene,Panties and Liners,Pouch,NULL,Ambient,200.0
81500,Plush Sanitary Pads 100% Cotton Rash-free | 10XXL + 2 Free Liners,Plush,Hygiene and Wellness,Feminine Hygiene,Panties and Liners,Box,1.0,Ambient,269.0
49295,DENVER Honour Deodorant Spray For Men,DENVER,Bath Body and Hair,Perfumes, Deos and Talc,Deos,Bottle,1.0,Ambient,299.0
976475,Jovees Herbal De-Tan Scrub With SPF | Turmeric & Aloe Vera | Gently Remove Dead Skin For All Skin Types,Jovees Herbal,Beauty and Grooming,Body Lotion,Sunscreen,NULL,1.0,Ambient,255.0
962234,Colgate Kids Toothpaste, Fun Squeezy Bottle, Strawberry Flavor, Safe, Paraben-Free, Age 2-6yr,Colgate,Hygiene and Wellness,Oral Care,Toothpaste,Pack,1.0,Ambient,229.0
269789,FEMISAFE Reusable Face Razor for Women | Pack of 3 | Smooth and Painless Facial Hair Removal,FEMISAFE,Beauty and Grooming,Hair Removal,Razor,NULL,NULL,Ambient,239.0
638606,Colors Queen Glossy Lips Lips Therapy - Strawberry,Colors Queen,Beauty and Grooming,Lip Makeup,Lipstick and Gloss,NULL,NULL,Ambient,199.0
32519,Charmis Deep Radiance Hand Cream With Vitamin C And Hyaluronic Acid For Protection,Charmis,Bath Body and Hair,Body Lotion,Brightening Lotion,Pouch,1.0,Ambient,249.0
220344,The Man Company Activated Charcoal Face Wash For Men & The Man Company Non-Sticky Daily Moisturizing Cream For Dry Skin,The Man Company,Bath Body and Hair,Face Wash and Scrub,Face Wash,NULL,1.0,Ambient,698.0
301231,Vaseline Colour+Care Kissing Red Tinted Lip Balm Stick,Vaseline,Beauty and Grooming,Face and Lip Care,Lip Balm,NULL,NULL,Ambient,299.0
991087,Swiss Beauty Wine Eyeliner (Pencil, Matte),Swiss Beauty,Makeup,Eye Makeup,Eyeliner,Pack,1.0,Ambient,249.0
44719,Tonymoly Timeless Ferment Snail Eye Mask With Snail Mucus And Aloe Vera Extracts,Tonymoly,Beauty and Grooming,Face and Lip Care,Face Care,Pack,1.0,Ambient,250.0
193975,Plush period panties high waist | l-xl | 0% leak | disposable | 2 pcs,Plush,Hygiene and Wellness,Feminine Hygiene,Period Panties,NULL,NULL,Ambient,109.0
405231,Nua EaseFit Tampons - Light Flow,Nua,Hygiene and Wellness,Feminine Hygiene,Tampons,Box,1.0,Ambient,240.0
10839,NIVEA Nourishing Body Lotion Body Milk | 48 H Moisturization | For Very Dry Skin,Nivea,Bath Body and Hair,Body Lotion,Moisturising Lotion,Bottle,1.0,Ambient,275.0
760868,Colors Queen Brow Master Eyebrow Definer Pencil - Black,Colors Queen,Makeup,Eye Makeup,Eyebrow Pencils,NULL,NULL,Ambient,199.0
162000,Ustraa Face Wash Mint Cool For Dry to Normal Skin Reduces Moisture Loss Removes Dirt & Dead Skin with Pine Bark & Peppermint,Ustraa,Beauty and Grooming,Face and Lip Care,Face Care,Pack,1.0,Ambient,225.0
899803,Clinic Plus Strong & Long Health Shampoo & Dove Intense Repair Conditioner,Clinic Plus,Bath Body and Hair,Shampoo and Conditioner,Shampoo,Pack,NULL,Ambient,925.0
67120,NutriGlow Sunscreen Lotion Spf 40, Uva & Uvb Rays Protection, All Skin Types,NutriGlow,Bath Body and Hair,Face Cream,Sunscreen,Pack,1.0,Ambient,275.0
142350,Svish Hair removal spray mosaic for women| Made safe certified.,Svish on the go,Beauty and Grooming,Hair Removal,Shaving Foam,Bottle,NULL,Ambient,215.0
33028,Axe Signature Intense Long Lasting No Gas Body Deodorant For Men,Axe,Bath Body and Hair,Perfumes, Deos and Talc,Deos,Bottle,1.0,Ambient,310.0
829719,Nua Overnight Period Panties XL - XXL,Nua,Hygiene and Wellness,Feminine Hygiene,Period Panties,NULL,NULL,Ambient,548.0
13909,Lakme Beige Foundation (Liquid, All Skin Types, Matte),Lakme,Makeup,Face Makeup,Foundation,NULL,1.0,Ambient,190.0
26787,Plush Lubricant Water Based Non-Sticky Edible | Unisex | Strawberry flavoured lube,Plush,Hygiene and Wellness,Sexual Wellness,Lubricant,Box,1.0,Ambient,399.0
383834,Fiama Relax Hand Wash - Refill Pouch - Lavender Oil & Ylang Extracts,Fiama,Hygiene and Wellness,Hand Wash and Sanitizer,Hand Wash,Pouch,1.0,Ambient,289.0
46999,Park Avenue Good Morning Spray Intense Men'S Perfume,Park Avenue,Bath Body and Hair,Perfumes, Deos and Talc,Perfumes,Bottle,1.0,Ambient,225.0
621366,Eleganz Professional Hydrating Fluid Sunscreen Spray For Face & Body, Spf 50 Pa++++, Sweat Resistant & Waterproof,Eleganz Professional,Bath Body and Hair,Face Cream,Sunscreen,Bottle,1.0,Ambient,899.0
559413,Plush multi textured condoms for men | max pleasure,Plush,Hygiene and Wellness,Sexual Wellness,Condoms,Pack,1.0,Ambient,798.0
61660,Santoor Shower Gel Sandalwwod And Gardenia,Santoor,Bath Body and Hair,Shower Gel,Natural Shower Gel,Bottle,1.0,Ambient,350.0
559365,Dove Breakage Therapy Shampoo Mid Bottle,Dove,Bath Body and Hair,Shampoo and Conditioner,Shampoo,Pack,1.0,Ambient,172.0
577525,Colorbar Just Smoky Eye Pencil - Just Denim-009,Colorbar,Makeup,Eye Makeup,Kajal,Pack,NULL,Ambient,750.0
87700,Swiss Beauty Pure Matte Lipstick, Coffee, 3.8g,Swiss Beauty,Makeup,Lip Makeup,Lipsticks,Pack,1.0,Ambient,229.0
790513,Plush Beauty Blender Double Sided with Reversible Finger Strap,Plush,Makeup,Makeup Brushes and Tools,Sponges and Beauty Blenders,Pack,1.0,Ambient,349.0
177240,SUGAR POP Niacinamide and Acai Berry Body Wash,SUGAR POP,Bath Body and Hair,Shower Gel,Body Wash,Bottle,1.0,Ambient,199.0
87360,Vivel Glycerin Bathing Bar Soap For Soft Moisturized Skin,Vivel,Bath Body and Hair,Soap,Glycerine Soap,Box,1.0,Ambient,237.0
150545,Smart And Handsome Instant Brightening Face Wash|Washes Off Fine Pollutants,Fair & Handsome,Bath Body and Hair,Face Wash and Scrub,Face Wash,Tube,NULL,Ambient,349.0
81361,Swiss Beauty Rose Gold Retro Liquid Eye Shadow (Metallic, Liquid),Swiss Beauty,Makeup,Eye Makeup,Eye Shadow,Pack,1.0,Ambient,279.0
96269,Gubb Hair Rollers For Hair Curling Self Grip Holding Rollers, 6 Large Hair Curlers- Green,Gubb,Makeup,Makeup Brushes and Tools,Hair Rollers and Curlers,Pack,1.0,Ambient,210.0
442487,Colorbar Vegan Nail Lacquer - Elena,Colorbar,Makeup,Nail Paints and Accessories,Nail Polish,Bottle,NULL,Ambient,225.0
573521,Aroma Care Korean Glass With Rice Face Wash,Aroma Care,Hygiene and Wellness,Face Wash and Scrub,Face Wash,NULL,NULL,Ambient,175.0
177280,The Man Company Activated Charcoal Face Wash for Men|For Exfoliating & Brightening|Blackhead Removal,The Man Company,Bath Body and Hair,Face Wash and Scrub,Face Wash,Bottle,1.0,Ambient,349.0
588763,Foxtale Refreshing Face Wash With Niacinamide(Tube) & Foxtale Nourishing Moisturizer With Niacinamide(Tube),Foxtale,Bath Body and Hair,Face Wash and Scrub,Face Wash,Pack,1.0,Ambient,498.0
808161,MyGlamm Multicolour Mini Nail Kit (Glassy, 15ml),MyGlamm,Makeup,Nail Paints and Accessories,Nail Polish,Pack,1.0,Ambient,249.0
34526,Bella Vita Luxury Luxury Perfumes Gift Set for Women,Bella Vita Luxury,Bath Body and Hair,Perfumes, Deos and Talc,Perfumes,Box,1.0,Ambient,849.0
82684,Swiss Beauty Smoky Storm Liquid Eyeshadow Non-Transfer & Insta Dry Metallic & Shimmery Finish,Swiss Beauty,Makeup,Eye Makeup,Eye Shadow,Pack,1.0,Ambient,279.0
91288,Swiss Beauty Hot Nude Lipstick (Bullet, Full Coverage, Matte),Swiss Beauty,Makeup,Lip Makeup,Lipsticks,Pack,1.0,Ambient,229.0
802886,Revlon Touch And Glow Advanced Fairness Face Wash,Revlon,Beauty and Grooming,Face and Lip Care,Face Care,Tube,1.0,Ambient,199.0
115662,ForMen Joymax Strawberry Condoms,ForMen,Hygiene and Wellness,Sexual Wellness,Condoms,NULL,NULL,Ambient,150.0
773326,Nua Overnight Period Panties XL - XXL & Cramp Comfort - Heat Patches For Period Pain,Nua,Hygiene and Wellness,Feminine Hygiene,Panties and Liners,Pack,NULL,Ambient,588.0
79524,Swiss Beauty Gold Eyeshadow (Shimmery, Liquid),Swiss Beauty,Makeup,Eye Makeup,Eye Shadow,Pack,1.0,Ambient,279.0
320588,Dot & Key Ceramide & Peptide Barrier Repair Lip Balm SPF 50, PA+++ |Red Romance,Dot & Key,Beauty and Grooming,Face and Lip Care,Lip Balm,Pack,1.0,Ambient,249.0
825358,Colgate Total Anti-Tartar Toothpaste Anti-Germ Tooth Paste with 1.5x Better Tartar Reduction,Colgate,Hygiene and Wellness,Oral Care,Toothpaste,Box,1.0,Ambient,246.0
487,Engage XX2 Cologne Spray for Men,Engage,Bath Body and Hair,Perfumes, Deos and Talc,Perfumes,Bottle,1.0,Ambient,310.0
733006,Whisper Ultra Overnight Sanitary Pad for Women with Wings - XXL - 16pieces,Whisper,Hygiene and Wellness,Feminine Hygiene,Sanitary Pads,NULL,NULL,Ambient,300.0
84699,Himalaya Oil Clear Lemon Face Wash,Himalaya,Bath Body and Hair,Face Wash and Scrub,Face Wash,Bottle,1.0,Ambient,265.0
262690,Nua Overnight Period Panties M - L & Ultra Safe Everyday Panty Liners,Nua,Hygiene and Wellness,Feminine Hygiene,Panties and Liners,Pack,NULL,Ambient,529.0
316937,Colorbar Vegan Nail Lacquer - Creme Brulee,Colorbar,Makeup,Nail Paints and Accessories,Nail Polish,Bottle,NULL,Ambient,225.0
479003,Dove Even Tone Anti - Perspirant Roll On Moisturising Cream,Dove,Bath Body and Hair,Perfumes, Deos and Talc,Deos,Bottle,1.0,Ambient,259.0
612501,Brillare Coffee & Coconut Body Lotion for Energized & Moisturised Skin,Brillare,Bath Body and Hair,Body Lotion,Moisturising Lotion,NULL,NULL,Ambient,495.0
977702,L’Oréal Paris Hyaluron Pure 72H purifying shampoo for fresh scalp & hydrated hair,L'Oreal Paris,Bath Body and Hair,Shampoo and Conditioner,Shampoo,Bottle,1.0,Ambient,230.0
172511,Nua Ultra Safe Everyday Panty Liners 160mm,Nua,Hygiene and Wellness,Feminine Hygiene,Panties and Liners,Pack,NULL,Ambient,460.0
711802,Midazzle 4in1 Foot Filer Pedicure Brush, Pumice Stone, Scrubber (MIFF5202) Assorted,MIDAZZLE,Beauty and Grooming,Beauty Accessories,Pedicure Brush,Box,1.0,Ambient,225.0
59728,Santoor Shower Gel Lemon And Frangipani,Santoor,Bath Body and Hair,Shower Gel,Body Wash,Bottle,1.0,Ambient,350.0
438921,DENVER Honour Deodorant Spray For Men,DENVER,Bath Body and Hair,Perfumes, Deos and Talc,Deos,NULL,1.0,Ambient,870.0
976523,Brillare Coffee & Coconut Body Wash for Energized & Moisturised Skin,Brillare,Bath Body and Hair,Shower Gel,Body Wash,NULL,NULL,Ambient,495.0
30443,Combo Plush Loveglove Condoms & Lubricant Multi Textured & Natural Lubricant,Plush,Hygiene and Wellness,Sexual Wellness,Condoms,Box,1.0,Ambient,848.0
438833,Colors Queen Clear Lash and Brow Mascara,Colors Queen,Makeup,Eye Makeup,Mascara,NULL,NULL,Ambient,249.0
740132,DENVER Honour Deodorant Spray For Men,DENVER,Bath Body and Hair,Perfumes, Deos and Talc,Deos,NULL,1.0,Ambient,580.0
704855,Pee Safe Natural Hair Removal Cream 100gm,Pee Safe,Hygiene and Wellness,Feminine Hygiene,Hair Removal,NULL,1.0,Ambient,249.0
77598,GUBB Acne Pimple Patches Dots/Sheet,Gubb,Hygiene and Wellness,Wound Care and Pain Relief,Topical Pain Relief,Pack,NULL,Ambient,295.0
119683,Dove Dryness Care Shampoo & Dove Dryness Care Conditioner,Dove,Bath Body and Hair,Shampoo and Conditioner,Shampoo,Pack,1.0,Ambient,620.0
619898,My Soul AloeSoothe, Intimate Lubricant Gel for Couples, Aloe Vera Based,My Soul,Hygiene and Wellness,Sexual Wellness,Lubricant,NULL,NULL,Ambient,249.0
130780,Plush Eyebrow Razor Kit,Plush,Beauty and Grooming,Hair Removal,Razor,Pack,1.0,Ambient,349.0
46948,Khadi Natural Neem Tulsi Handmade Soap | Remove Dirt & Impurities (Pack Of 3),Khadi Natural,Bath Body and Hair,Soap,Herbal Soap,Pack,NULL,Ambient,270.0
135297,Half N Half Color Flush With Long Lasting Vitamin E Formula & One Stroke Application 8g Sassypink-02,Half N Half,Makeup,Face Makeup,Blush,Pack,NULL,Ambient,249.0
28571,Plush Phlic Lubricant - Strawberry Chill Pouch,Plush,Hygiene and Wellness,Sexual Wellness,Lubricant,Box,1.0,Ambient,798.0
15927,Fiama Gel Bathing Bar Celebration Pack,Fiama,Bath Body and Hair,Soap,Glycerine Soap,Box,1.0,Ambient,234.0
158590,Swiss Beauty Craze Twosome Face Stick 2-In-1 Beauty Wand Concealer and Blush - 4 Deep Pink,Swiss Beauty,Makeup,Face Makeup,Concealer,Pack,1.0,Ambient,329.0
876752,Colorbar Vegan Nail Lacquer - Sin-269,Colorbar,Makeup,Nail Paints and Accessories,Nail Polish,Bottle,NULL,Ambient,225.0
83994,FACES CANADA Weightless Matte Lipstick - Peach Candy 14 (Pink) | Pigmented and Hydrated Lips,FACES CANADA,Makeup,Lip Makeup,Lipsticks,Pack,1.0,Ambient,325.0
159819,Colorbar Wow Brows Slant Tip Tweezer,Colorbar,Makeup,Makeup Brushes and Tools,Tweezers,Pack,NULL,Ambient,225.0
81799,Nua Ultra Thin Everyday Panty Liners & Nua Overnight Period Panties XL - XXL,Nua,Hygiene and Wellness,Feminine Hygiene,Panties and Liners,NULL,1.0,Ambient,648.0
16968,Dove Original Deodorant For Women,Dove,Bath Body and Hair,Perfumes, Deos and Talc,Deos,Bottle,0.0,Ambient,289.0
86844,Plush Lubricant Water Based Non-Sticky Edible | Unisex | Bubblegum flavoured lube,Plush,Hygiene and Wellness,Sexual Wellness,Lubricant,Box,1.0,Ambient,399.0
77930,Engage G1 Cologne Spray For Women,Engage,Bath Body and Hair,Perfumes, Deos and Talc,Perfumes,Bottle,1.0,Ambient,310.0
69931,DENVER Sporting Club Victor Deodorant Spray For Men,DENVER,Bath Body and Hair,Perfumes, Deos and Talc,Deos,Bottle,1.0,Ambient,299.0
223347,L'Oreal Paris Serum,100ml & Hyaluron Pure 72H purifying shampoo,200ml,L'Oreal Paris,Bath Body and Hair,Hair Oil and Serum,Hair Serum,NULL,NULL,Ambient,959.0
888333,Sanfe Breast Support Kit With Fashion Tape & Nipple Cover,Sanfe,Beauty and Grooming,Beauty Accessories,Beauty Tools,NULL,NULL,Ambient,528.0
43116,Himalaya Tan Removal Orange Face Scrub,Himalaya,Beauty and Grooming,Face and Lip Care,Face Care,Pack,1.0,Ambient,200.0
552000,Nivea Derma Control Eventone, 0%Alcohol, Pure Hyaluron &Vit C, Underarm Roll On Women,Nivea,Bath Body and Hair,Perfumes, Deos and Talc,Roll Ons,NULL,NULL,Ambient,249.0
14028,Listerine Mouthwash Cavity Fighter,Listerine,Hygiene and Wellness,Oral Care,Mouthwash and Mouth Sprays,Bottle,1.0,Ambient,210.0
352782,Bella Vita  Dry Skin Face Wash,BellaVita,Bath Body and Hair,Face Wash and Scrub,Face Wash,Box,1.0,Ambient,329.0
623941,Gillette Venus Simply - Hair Removal Razor For Women - 1piece,Gillette,Beauty and Grooming,Hair Removal,Razor,NULL,NULL,Ambient,495.0
430575,Fiama Gel Bar Patchouli And Macadamia For Soft Glowing Skin, With Skin Conditioners,Fiama,Bath Body and Hair,Soap,Moisturising Soap,NULL,1.0,Ambient,530.0
981912,Fiama Fresh Hand Wash - Refill Pouch - Peppermint Oil & Green Apple Extract,Fiama,Hygiene and Wellness,Hand Wash and Sanitizer,Hand Wash,Pouch,1.0,Ambient,289.0
700158,Coco Crush Lice & Nits Treatment Shampoo,Coco Crush,Bath Body and Hair,Shampoo and Conditioner,Shampoo,NULL,NULL,Ambient,245.0
730555,Colorbar Vegan Nail Lacquer - Winter Rose,Colorbar,Makeup,Nail Paints and Accessories,Nail Polish,Bottle,NULL,Ambient,225.0
464051,FURR By Pee Safe Aqua Unisex Underarm Roll On,Pee Safe,Bath Body and Hair,Perfumes, Deos and Talc,Roll Ons,Bottle,1.0,Ambient,249.0
406065,Fiama Gel Bar Patchouli And Macadamia For Soft Glowing Skin, With Skin Conditioners,Fiama,Bath Body and Hair,Soap,Moisturising Soap,NULL,1.0,Ambient,795.0
423739,Rexona Antiperspirant Roll-on, Sandalwood & Jojoba Oil, 12-HSA & Glycerin,Rexona,Bath Body and Hair,Perfumes, Deos and Talc,Roll Ons,NULL,NULL,Ambient,299.0
600557,Colorbar Vegan Nail Lacquer - Choco Drip-146,Colorbar,Makeup,Nail Paints and Accessories,Nail Polish,Bottle,NULL,Ambient,225.0
4151,Savlon Germ Protection Wipes,Savlon,Hygiene and Wellness,Hand Wash and Sanitizer,Wipes,Pouch,1.0,Ambient,210.0
535014,The Man Company 40% Vitamin C Face Serum & The Man Company Non-Sticky Daily Moisturizing Cream For Dry Skin,The Man Company,Beauty and Grooming,Face and Lip Care,Face Care,NULL,1.0,Ambient,848.0
46704,MyGlamm Multicolor POPxo Makeup Collection Mini Nail Kit-Chillin (Glossy),MyGlamm,Makeup,Nail Paints and Accessories,Nail Polish,Pack,1.0,Ambient,249.0
42483,Dot & Key Plumping Lip Mask with Vitamin C+E - Flushed Red Lingonberry & Turmeric Oil (Jar),Dot & Key,Beauty and Grooming,Face and Lip Care,Lip Balm,Pack,1.0,Ambient,295.0
83664,Gubb Blue 4 Way Pedicure Set for Dead Skin Removal,Gubb,Makeup,Makeup Brushes and Tools,Pedicure Set,Pack,1.0,Ambient,235.0
58079,GUBB Ice Roller for Face,Eyes & Neck - Purple,Gubb,Beauty and Grooming,Beauty Accessories,Face Accessories,Pack,1.0,Ambient,276.0
843685,BoroPlus Soft Ultra-Light Gel with Purple Ginseng & Niacinamide, 3X hydration,Boroplus,Beauty and Grooming,Beauty Accessories,Moisturising Cream,NULL,NULL,Ambient,250.0
660434,The Man Company Daily Moisturizing Cream|Moisturizes & Hydrates with Shea Butter, Vitamin E,The Man Company,Bath Body and Hair,Body Lotion,Moisturising Lotion,NULL,1.0,Ambient,1047.0
408265,Rexona Antiperspirant Roll-On, Matcha Tea & Vanilla, 12-HSA & Glycerin,Rexona,Bath Body and Hair,Perfumes, Deos and Talc,Roll Ons,NULL,NULL,Ambient,299.0
206779,BIODERMA Atoderm Levres Ultra Hydrating Lip Balm for Dry, Chapped Lips,Bioderma,Beauty and Grooming,Face and Lip Care,Lip Balm,NULL,NULL,Ambient,699.0
255634,Dove Intense Repair Shampoo & Dove Intense Repair Conditioner,Dove,Bath Body and Hair,Shampoo and Conditioner,Shampoo,Pack,1.0,Ambient,590.0
538781,Parachute Advansed Coconut & Rosemary Hair Cream Hair Cream, Hair Mask, Hair Conditioner, Light Hair Oil,Parachute Advansed,Bath Body and Hair,Shampoo and Conditioner,Hair Mask,Jar,1.0,Ambient,299.0
849125,Swiss Beauty 202 Peaches N Cream Lipstick (Bullet, Matte),Swiss Beauty,Makeup,Lip Makeup,Lipsticks,Pack,NULL,Ambient,229.0
690278,Kerala Ayurveda Breathe Easy Vapor Patch,Kerala Ayurveda,Hygiene and Wellness,Basic Pharma,Cough and Cold Medicine,Pouch,1.0,Ambient,299.0
741627,Nua Overnight Period Panties XL - XXL & Nua Ultra Safe Everyday Panty Liners,Nua,Hygiene and Wellness,Feminine Hygiene,Panties and Liners,NULL,1.0,Ambient,648.0
21269,Dove Intense Repair Shampoo and Intense Repair Conditioner Combo,Dove,Bath Body and Hair,Shampoo and Conditioner,Shampoo,Bottle,1.0,Ambient,989.0
268335,Plush Lubricant Water Based Non-Sticky Edible | Unisex | Bubblegum flavoured lube,Plush,Hygiene and Wellness,Sexual Wellness,Lubricant,Pack,1.0,Ambient,798.0
